TSTEP,LITTER_INPUT,LITTER_TEMP,LITTER_MOIST,SOIL_TEMP,SOIL_MOIST
1035,12.282665872380308,0.017547607421875,0.9974360466003418,2.54132080078125,0.9998298287391663
1036,11.061384204611937,1.2120361328125,0.9864631295204163,2.803253173828125,0.9992162585258484
1037,9.964910712448203,1.305328369140625,0.9784464836120605,2.940826416015625,0.995520293712616
1038,8.980512513929439,2.611053466796875,0.9783074259757996,3.5592041015625,0.9951415657997131
1039,8.094101477888623,3.1729736328125,0.9989871382713318,4.033203125,0.9999434351921082
1040,7.290020158713119,1.85308837890625,0.9856470227241516,3.507354736328125,0.9994093179702759
1041,6.579119880314863,3.698944091796875,0.949217677116394,3.781524658203125,0.997846782207489
1042,5.94084783150919,6.9815673828125,0.9189725518226624,6.03070068359375,0.9965494275093079
1043,5.362238740530488,10.443389892578125,0.9631270170211792,8.25457763671875,0.9932659268379211
1044,4.8409199276349355,13.779937744140625,0.995366632938385,10.911346435546875,0.9998115301132202
1045,4.372279707308851,6.26123046875,0.985151469707489,7.85711669921875,0.9991484880447388
1046,3.9548617870905263,5.25225830078125,0.9884907007217407,6.611663818359375,0.9994693994522095
1047,3.5842384095622837,5.162872314453125,0.952430248260498,6.01605224609375,0.9980331659317017
1048,3.2456490475532855,6.182891845703125,0.9406623840332031,6.68487548828125,0.9952245950698853
1049,2.941722103876921,1.9031982421875,0.9992143511772156,4.68170166015625,0.9999685287475586
1050,2.66939020867349,1.1793212890625,0.999420702457428,3.65374755859375,0.9999768137931824
1051,2.427012464413077,0.060028076171875,0.9939190745353699,2.615875244140625,0.9997544288635254
1052,2.211377484312315,-0.43231201171875,0.9798860549926758,1.8763427734375,0.9991830587387085
1053,2.015818102836237,3.99072265625,0.9890508055686951,3.87115478515625,0.9995415806770325
1054,1.8398820129109594,3.505340576171875,0.9876418113708496,4.162811279296875,0.9976137280464172
1055,35.205797424337206,5.28765869140625,0.9993724822998047,5.229461669921875,0.9999748468399048
1056,0.0,-1.02337646484375,0.9943133592605591,2.487274169921875,0.9997707605361938
1057,0.0,1.435638427734375,0.9579734802246094,2.591552734375,0.9982792735099792
1058,0.0,0.79302978515625,0.9659016132354736,2.5081787109375,0.9912696480751038
1059,0.0,0.3494873046875,0.972161591053009,2.14801025390625,0.9926394820213318
1060,0.0,-2.516326904296875,1.0,1.09210205078125,1.0
1061,0.0,-6.3651123046875,1.0,-1.30584716796875,1.0
1062,0.0,-3.272735595703125,0.9987062215805054,-0.93426513671875,0.9999480843544006
1063,0.0,1.451324462890625,0.9864259958267212,1.531158447265625,0.999451756477356
1064,0.0,-5.19586181640625,0.9978014230728149,-1.02227783203125,0.9999118447303772
1065,0.0,-4.3402099609375,0.9851019978523254,-1.781585693359375,0.9993974566459656
1066,0.0,-11.04229736328125,0.9994612336158752,-4.311737060546875,0.9999784231185913
1067,0.0,-10.7998046875,0.9943655729293823,-5.980224609375,0.9997738003730774
1068,0.0,-8.15380859375,0.9942257404327393,-5.208526611328125,0.9995195269584656
1069,0.0,-5.39093017578125,0.999998152256012,-3.690155029296875,0.9999999403953552
1070,0.0,-6.1490478515625,0.9999892115592957,-3.825958251953125,0.9999995827674866
1071,0.0,-2.271148681640625,0.9997482299804688,-1.96612548828125,0.999989926815033
1072,0.0,-9.22802734375,0.9886706471443176,-4.7769775390625,0.9995434880256653
1073,0.0,-7.143341064453125,0.9796246886253357,-4.922943115234375,0.998166561126709
1074,0.0,-6.32220458984375,0.987742006778717,-4.37811279296875,0.9982843399047852
1075,0.0,-1.47052001953125,1.0,-2.365997314453125,1.0
1076,0.0,-2.111236572265625,0.9999988675117493,-1.7449951171875,0.9999999403953552
1077,0.0,-0.055419921875,1.0,-0.56243896484375,1.0
1078,0.0,-0.5526123046875,0.9997282028198242,-0.328094482421875,0.9999890923500061
1079,0.0,-1.9925537109375,0.9993446469306946,-0.546905517578125,0.9999737739562988
1080,0.0,-6.872039794921875,0.9958075881004333,-3.415557861328125,0.9998314380645752
1081,0.0,-7.14752197265625,0.980274498462677,-4.3551025390625,0.999202311038971
1082,0.0,-1.438507080078125,0.9789451956748962,-1.87945556640625,0.998047411441803
1083,0.0,4.423828125,0.9947184920310974,1.985687255859375,0.9997774958610535
1084,0.0,-0.714569091796875,0.9906290173530579,0.352020263671875,0.9989477396011353
1085,0.0,-0.263427734375,0.9657230377197266,0.055206298828125,0.998586118221283
1086,0.0,-2.096710205078125,0.9826252460479736,-0.491302490234375,0.9934481978416443
1087,0.0,-3.525238037109375,0.9549059867858887,-1.58148193359375,0.9969644546508789
1088,0.0,-3.562713623046875,0.9925154447555542,-1.753997802734375,0.9996914267539978
1089,0.0,-4.2738037109375,1.0,-1.701263427734375,1.0
1090,0.0,-4.688720703125,1.0,-1.80291748046875,1.0
1091,0.0,-5.493408203125,1.0,-2.210052490234375,1.0
1092,0.0,-1.70745849609375,1.0,-1.14947509765625,1.0
1093,0.0,-5.06805419921875,1.0,-2.06884765625,1.0
1094,0.0,3.593505859375,0.999528169631958,1.283905029296875,0.9999811053276062
1095,0.0,-0.2137451171875,0.9956564903259277,0.811737060546875,0.9998254776000977
1096,0.0,-3.95965576171875,0.9991074800491333,-1.38726806640625,0.9999642372131348
1097,0.0,-2.98468017578125,0.9999746084213257,-1.43658447265625,0.9999989867210388
1098,0.0,-2.839202880859375,1.0,-1.201690673828125,1.0
1099,0.0,-4.553680419921875,1.0,-1.606475830078125,1.0
1100,0.0,-4.934814453125,1.0,-1.893341064453125,1.0
1101,0.0,-6.63922119140625,1.0,-2.424957275390625,1.0
1102,0.0,-1.522857666015625,1.0,-1.32843017578125,1.0
1103,0.0,-0.05682373046875,0.9998273849487305,-0.4066162109375,0.999993085861206
1104,0.0,-2.868408203125,0.9978945255279541,-1.11505126953125,0.999915599822998
1105,0.0,-8.233154296875,0.998075008392334,-4.158416748046875,0.9999228119850159
1106,0.0,-7.451324462890625,0.9919133186340332,-4.74114990234375,0.9996746182441711
1107,0.0,-7.609405517578125,0.9862795472145081,-5.04425048828125,0.9978084564208984
1108,0.0,-9.0777587890625,0.9926949739456177,-5.977203369140625,0.9970412254333496
1109,0.0,-9.33209228515625,0.9984585642814636,-6.388519287109375,0.999832034111023
1110,0.0,-9.932586669921875,0.9905228614807129,-7.020721435546875,0.9996184706687927
1111,0.0,-9.46380615234375,0.9981513619422913,-6.838623046875,0.9991474151611328
1112,0.0,-13.713836669921875,0.9899906516075134,-9.34600830078125,0.9995867013931274
1113,0.0,-10.17303466796875,0.9927190542221069,-8.131988525390625,0.9988459944725037
1114,0.0,-9.7879638671875,0.9973534345626831,-7.5831298828125,0.9998937249183655
1115,0.0,-12.061279296875,0.9944943189620972,-8.86328125,0.9992027282714844
1116,0.0,-13.012939453125,0.9947922825813293,-9.592498779296875,0.9993067383766174
1117,0.0,-15.083587646484375,0.9975954294204712,-10.9310302734375,0.9999035596847534
1118,0.0,-13.708831787109375,0.9970903396606445,-10.870147705078125,0.9998830556869507
1119,0.0,-9.82452392578125,0.9833303689956665,-9.010284423828125,0.999326765537262
1120,0.0,-7.930694580078125,0.9913411140441895,-7.511199951171875,0.997733473777771
1121,0.0,-14.14569091796875,1.0,-9.272918701171875,1.0
1122,0.0,-11.781219482421875,1.0,-9.6673583984375,1.0
1123,0.0,-5.876129150390625,1.0,-6.882568359375,1.0
1124,0.0,-6.515716552734375,1.0,-6.31494140625,1.0
1125,0.0,-6.643646240234375,0.998624861240387,-6.10089111328125,0.9999370574951172
1126,0.0,-1.252838134765625,1.0,-3.17926025390625,1.0
1127,0.0,-0.24365234375,0.9969502687454224,-2.1400146484375,0.9998770952224731
1128,0.0,-1.769866943359375,0.9797336459159851,-2.36199951171875,0.9987167716026306
1129,0.0,2.423828125,0.9951041340827942,0.212921142578125,0.9975773692131042
1130,0.0,-6.207794189453125,0.9920734167098999,-3.374542236328125,0.9996703863143921
1131,0.0,-8.418487548828125,0.9786757826805115,-5.7833251953125,0.9980959296226501
1132,0.0,-4.032073974609375,0.999915361404419,-3.863983154296875,0.9985407590866089
1133,0.0,-8.1878662109375,0.9957916140556335,-5.485382080078125,0.9998304843902588
1134,0.0,-6.45556640625,0.9827845692634583,-5.367462158203125,0.9983887672424316
1135,0.0,-5.950714111328125,0.9879321455955505,-5.079681396484375,0.9986177682876587
1136,0.0,-9.976806640625,0.9998199343681335,-6.412261962890625,0.9999927878379822
